price_mean_pfx,price_std_pfx,price_min_pfx,price_max_pfx,price2_mean_pfx,price2_std_pfx,country_mode_pfx,page_1_(main_category)_mode_pfx,page_2_(clothing_model)_mode_pfx,colour_mode_pfx,model_photography_mode_pfx,country_nunique_pfx,page_1_(main_category)_nunique_pfx,page_2_(clothing_model)_nunique_pfx,colour_nunique_pfx,model_photography_nunique_pfx,target
82.0,0.0,82,82,1.0,0.0,29,1,A9,3,1,1,1,1,1,1,1
33.0,7.0710678118654755,28,43,1.6,0.5477225575051662,29,4,P61,1,2,1,1,4,4,2,0
41.5,20.872629605937693,28,72,1.5,0.5773502691896257,29,4,A3,2,1,1,2,4,3,2,1
53.2,16.34625339336204,28,72,1.2,0.4472135954999579,29,1,A1,3,1,1,2,5,4,1,0
48.8,12.96919426949878,43,72,1.8,0.4472135954999579,29,1,A2,3,1,1,1,5,1,1,0
33.0,3.5355339059327373,28,38,1.8,0.4472135954999579,29,4,P12,4,1,1,1,3,2,2,0
57.0,0.0,57,57,1.0,0.0,29,2,B1,4,1,1,1,1,1,1,1
51.4,12.895735729302148,38,67,1.4,0.5477225575051661,29,2,B12,2,1,1,1,5,5,1,1
51.4,11.458621208504974,38,67,1.0,0.0,29,2,B10,2,1,1,2,5,3,2,1
40.5,10.606601717798211,33,48,1.5,0.7071067811865476,29,1,A16,1,1,1,2,2,2,1,1
52.0,0.0,52,52,1.0,0.0,29,2,B4,10,1,1,1,1,1,1,1
57.0,0.0,57,57,1.0,0.0,29,2,B26,13,1,1,1,1,1,1,1
40.5,3.5355339059327378,38,43,1.5,0.7071067811865476,29,1,A7,3,1,1,2,2,2,2,1
46.6,10.334408546211051,38,62,1.6,0.5477225575051661,29,2,A28,6,2,1,2,5,4,2,0
62.0,7.0710678118654755,57,67,1.0,0.0,29,2,B10,2,1,1,2,2,2,2,1
47.75,10.3400515794974,38,62,1.0,0.0,29,4,A11,2,1,1,3,4,4,2,1
32.0,8.215838362577491,23,43,1.6,0.5477225575051661,29,4,P15,2,1,1,1,5,4,2,1
39.8,11.233877335986891,23,52,1.4,0.5477225575051662,29,4,A4,3,1,1,4,5,4,2,1
39.8,14.007141035914502,28,62,1.8,0.4472135954999579,29,3,A22,13,1,1,2,5,3,1,0
55.0,0.0,55,55,1.0,0.0,29,3,C45,11,1,1,1,1,1,1,1
46.6,11.480418110852932,33,62,1.4,0.5477225575051662,29,1,A11,14,1,1,3,5,4,2,1
32.0,5.477225575051661,23,38,2.0,0.0,29,1,A15,14,2,1,2,3,2,2,1
33.0,3.5355339059327378,28,38,1.8,0.4472135954999579,29,4,P50,4,2,1,2,4,3,2,1
48.0,0.0,48,48,1.0,0.0,29,3,C13,9,1,1,1,1,1,1,1
38.0,0.0,38,38,1.0,0.0,29,4,P13,4,1,1,1,1,1,1,1
48.75,14.430869689661812,33,67,1.5,0.5773502691896257,29,2,A5,2,1,1,3,4,4,1,1
47.666666666666664,12.662279942148388,38,62,1.6666666666666667,0.5773502691896258,29,1,A11,3,1,1,1,3,2,1,1
34.0,4.183300132670378,28,38,2.0,0.0,29,1,A13,1,1,1,2,5,4,2,0
23.0,0.0,23,23,2.0,0.0,29,4,P5,3,1,1,1,1,1,1,1
18.0,0.0,18,18,2.0,0.0,29,3,C47,13,2,1,1,1,1,1,1
44.6,16.652327164693826,28,67,1.6,0.5477225575051662,29,2,B1,4,2,1,2,5,5,2,1
48.4,14.638989036132244,33,62,1.4,0.5477225575051661,29,1,A11,1,1,1,2,5,5,2,0
41.75,2.4999999999999996,38,43,1.0,0.0,29,4,P14,2,1,1,1,4,2,2,1
40.8,12.617448236470004,28,62,1.8,0.4472135954999579,9,1,A13,4,1,1,2,5,4,1,1
33.0,0.0,33,33,2.0,0.0,29,4,P12,4,1,1,1,1,1,1,1
38.0,0.0,38,38,2.0,0.0,29,1,A26,2,1,1,1,1,1,1,1
57.2,11.30044246921332,38,67,1.2,0.4472135954999579,29,2,B1,2,1,1,1,5,3,2,1
52.0,0.0,52,52,1.0,0.0,29,2,B4,10,1,1,1,1,1,1,1
38.0,5.0,33,43,1.3333333333333333,0.5773502691896257,46,4,C2,4,1,1,2,3,2,2,1
62.0,0.0,62,62,1.0,0.0,29,1,A37,2,1,1,1,1,1,1,1
51.4,14.621901381147392,33,62,1.4,0.5477225575051661,44,1,A17,2,1,1,1,4,4,1,0
28.0,0.0,28,28,2.0,0.0,29,3,C10,9,2,1,1,1,1,1,1
36.6,8.049844718999243,26,48,1.8,0.4472135954999579,29,3,A20,2,2,1,2,5,4,2,1
28.0,0.0,28,28,2.0,0.0,29,1,A13,1,1,1,1,1,1,1,1
48.0,0.0,48,48,1.0,0.0,29,4,P78,14,2,1,1,1,1,1,1
43.0,8.660254037844387,33,48,1.3333333333333333,0.5773502691896257,29,3,C15,6,1,1,2,3,2,1,1
38.0,11.726039399558577,23,48,1.6,0.5477225575051661,29,1,A1,2,1,1,3,5,5,2,1
44.4,10.430723848324238,26,52,1.2,0.4472135954999579,29,3,C28,4,2,1,1,5,4,2,0
48.0,0.0,48,48,1.0,0.0,29,3,C17,14,1,1,1,1,1,1,1
33.0,0.0,33,33,2.0,0.0,29,1,A19,12,2,1,1,1,1,1,1
43.6,15.043270920913445,28,62,1.6,0.5477225575051661,29,2,B23,2,1,1,2,5,4,2,1
44.8,9.418067742376884,33,57,1.8,0.4472135954999579,29,2,B34,2,1,1,2,4,3,2,0
42.8,9.628083921528727,33,57,1.2,0.4472135954999579,29,4,B27,2,1,1,2,5,2,2,1
35.0,5.70087712549569,28,43,1.8,0.4472135954999579,29,4,P16,7,1,1,2,4,4,2,0
59.0,24.63736998950984,33,82,1.3333333333333333,0.5773502691896257,29,1,A11,3,1,1,2,3,2,1,1
57.0,11.489125293076055,48,72,1.0,0.0,29,1,A14,3,1,1,2,4,3,1,1
38.8,15.990622251807464,23,62,1.6,0.5477225575051661,29,1,A13,1,1,1,3,5,4,1,1
45.8,8.01249024960405,38,57,1.2,0.4472135954999579,29,2,B15,9,1,1,3,5,2,1,1
41.0,10.36822067666386,23,48,1.2,0.4472135954999579,29,3,C12,2,1,1,1,5,5,2,0
65.33333333333333,2.88675134594813,62,67,1.0,0.0,29,2,B10,12,1,1,1,3,2,2,1
31.0,10.583005244258365,20,48,1.8,0.4472135954999579,29,3,C34,4,2,1,1,5,5,2,1
44.6,9.864076236526156,33,57,1.4,0.5477225575051661,29,2,B16,7,1,1,2,5,3,1,1
39.4,9.476286192385707,28,50,1.4,0.5477225575051662,29,3,C35,3,1,1,2,5,5,1,1
47.6,13.145341380123986,38,62,1.6,0.5477225575051662,9,1,A21,2,1,1,1,5,4,2,1
54.5,3.5355339059327378,52,57,1.0,0.0,9,2,B2,3,1,1,1,2,2,2,1
58.2,9.203260291874832,43,67,1.2,0.4472135954999579,29,2,A5,2,1,1,2,5,4,2,1
58.5,10.598742063723098,43,67,1.25,0.5,9,2,B10,2,1,1,1,4,2,2,1
48.8,12.96919426949878,43,72,1.8,0.4472135954999579,29,1,A2,3,1,1,1,4,1,1,0
41.8,7.886697661252141,33,52,1.8,0.4472135954999579,29,1,A4,1,1,1,2,4,3,2,0
37.0,6.519202405202649,28,43,1.4,0.5477225575051662,29,4,P1,9,1,1,1,5,4,2,1
52.5,16.34013463836819,33,72,1.25,0.5,9,3,A3,3,1,1,2,4,4,2,1
37.0,11.40175425099138,23,48,1.6,0.5477225575051662,29,3,A4,9,1,1,2,5,4,2,1
38.0,0.0,38,38,2.0,0.0,29,1,A4,3,1,1,2,2,2,2,1
52.5,22.8837642591132,28,72,1.5,0.5773502691896257,29,1,A3,3,1,1,2,3,3,1,1
36.0,10.36822067666386,23,48,1.6,0.5477225575051661,29,3,A2,3,1,1,3,5,3,2,1
28.0,0.0,28,28,2.0,0.0,29,1,A1,8,1,1,1,1,1,1,1
32.75,16.33758448078132,23,57,1.75,0.5,29,4,B27,2,1,1,2,4,4,1,1
43.0,0.0,43,43,2.0,0.0,44,1,A2,3,1,1,1,1,1,1,1
57.0,0.0,57,57,1.0,0.0,29,2,B30,9,1,1,1,1,1,1,1
40.5,3.5355339059327378,38,43,1.5,0.7071067811865476,44,2,B17,6,1,1,2,2,2,2,1
43.0,0.0,43,43,1.0,0.0,44,4,P6,2,1,1,1,1,1,1,1
50.0,15.937377450509228,28,62,1.4,0.5477225575051662,29,1,A1,2,1,1,1,5,3,1,1
39.666666666666664,2.886751345948128,38,43,1.3333333333333333,0.5773502691896257,29,4,P1,3,1,1,2,2,1,1,1
39.0,4.183300132670378,33,43,1.2,0.4472135954999579,29,4,P15,4,2,1,1,4,3,2,1
39.0,7.416198487095664,28,48,1.8,0.4472135954999579,29,1,A1,2,1,1,2,5,5,1,1
28.0,0.0,28,28,2.0,0.0,29,1,A1,8,1,1,1,1,1,1,1
48.6,17.994443586840912,28,72,1.6,0.5477225575051662,29,1,A1,3,1,1,1,5,2,2,0
43.0,0.0,43,43,2.0,0.0,29,1,A2,3,1,1,1,1,1,1,1
35.5,3.5355339059327378,33,38,1.5,0.7071067811865476,29,4,P12,4,1,1,1,2,1,1,1
46.8,20.6082507748717,28,82,1.8,0.4472135954999579,29,1,A1,3,1,1,1,5,2,2,1
36.0,2.7386127875258306,33,38,1.6,0.5477225575051661,29,4,A15,4,2,1,2,5,3,2,1
40.8,13.103434664239751,28,62,1.6,0.5477225575051662,29,1,A15,4,1,1,2,5,4,2,1
39.8,12.6964561984831,28,57,1.6,0.5477225575051661,29,2,A1,9,1,1,3,5,4,1,1
54.4,12.973048986263793,38,67,1.4,0.5477225575051662,29,2,B10,2,1,1,1,5,3,2,1
38.0,0.0,38,38,2.0,0.0,29,1,A39,4,1,1,1,1,1,1,1
46.0,9.626352718795768,38,60,1.25,0.5,29,1,P6,2,1,1,2,3,1,1,1
36.0,4.47213595499958,33,43,1.6,0.5477225575051661,29,4,P48,9,1,1,1,4,4,2,1
41.8,15.959323293924465,23,67,1.4,0.5477225575051662,29,4,B10,2,1,1,2,5,4,2,1
55.2,10.545141061171254,38,67,1.2,0.4472135954999579,29,2,B19,13,1,1,1,5,4,1,1
28.0,0.0,28,28,2.0,0.0,29,4,P23,6,2,1,1,1,1,1,1
59.5,3.5355339059327378,57,62,1.0,0.0,29,1,A8,3,1,1,2,2,2,1,1
45.8,13.103434664239757,33,67,1.2,0.4472135954999579,29,4,B10,2,1,1,3,5,2,2,0
41.333333333333336,2.886751345948128,38,43,2.0,0.0,29,2,A2,2,1,1,2,3,2,1,1
35.5,9.57427107756338,23,43,1.75,0.5,29,4,B11,2,1,1,3,4,3,1,1
33.0,7.0710678118654755,28,38,1.5,0.7071067811865476,29,4,P11,2,1,1,1,2,2,2,1
52.5,20.506096654409877,38,67,1.5,0.7071067811865476,15,1,A4,2,1,1,2,2,2,2,1
46.6,14.205632685663812,33,62,1.6,0.5477225575051661,9,1,A11,2,1,1,1,5,4,1,1
43.6,10.310189135025604,33,57,1.6,0.5477225575051661,29,2,A16,6,1,1,2,5,4,1,1
52.4,15.339491516996253,28,67,1.2,0.4472135954999579,24,2,B10,2,1,1,2,5,1,2,0
53.4,19.02104098097683,28,72,1.4,0.5477225575051661,29,1,A3,3,1,1,2,4,3,1,1
42.0,6.928203230275509,38,50,1.6666666666666667,0.5773502691896257,29,2,B19,13,1,1,2,2,2,1,1
62.0,0.0,62,62,1.0,0.0,29,1,A17,2,1,1,1,1,1,1,1
43.6,13.831124321616086,28,62,1.4,0.5477225575051661,29,1,A31,12,2,1,4,5,3,2,1
35.5,3.5355339059327378,33,38,2.0,0.0,29,1,A15,3,2,1,1,2,2,1,1
62.0,0.0,62,62,1.0,0.0,9,1,A21,1,1,1,1,1,1,1,1
38.0,0.0,38,38,2.0,0.0,9,1,A32,2,1,1,1,1,1,1,1
38.0,0.0,38,38,1.0,0.0,29,4,P1,3,1,1,1,1,1,1,1
54.2,11.144505372604026,38,67,1.2,0.4472135954999579,24,2,B10,12,1,1,1,5,4,2,0
44.333333333333336,15.50268793897798,33,62,1.6666666666666667,0.5773502691896257,9,1,A11,3,1,1,1,3,3,2,1
50.0,0.0,50,50,1.0,0.0,29,3,C35,9,1,1,1,1,1,1,1
44.6,18.433664855367205,28,72,1.6,0.5477225575051662,29,1,A1,3,1,1,2,5,4,1,1
45.8,8.757853618324527,33,57,1.2,0.4472135954999579,24,3,C2,2,1,1,1,5,5,1,1
57.0,0.0,57,57,1.0,0.0,29,3,C21,14,1,1,1,1,1,1,1
48.6,17.28583234906552,33,72,1.6,0.5477225575051662,9,1,A11,3,1,1,1,5,3,2,1
57.0,0.0,57,57,1.0,0.0,46,2,B2,3,2,1,1,1,1,1,1
43.0,0.0,43,43,1.0,0.0,46,3,C2,12,1,1,1,1,1,1,1
52.0,0.0,52,52,1.0,0.0,46,2,B5,14,2,1,1,1,1,1,1
28.0,0.0,28,28,2.0,0.0,46,3,C1,4,2,1,1,1,1,1,1
43.0,0.0,43,43,2.0,0.0,46,1,A2,3,1,1,1,1,1,1,1
38.0,0.0,38,38,2.0,0.0,46,1,A12,2,1,1,1,1,1,1,1
52.0,0.0,52,52,1.0,0.0,46,2,B6,2,1,1,1,1,1,1,1
62.0,0.0,62,62,1.0,0.0,46,1,A17,2,1,1,1,1,1,1,1
48.0,0.0,48,48,1.0,0.0,46,3,C5,11,1,1,1,1,1,1,1
67.0,0.0,67,67,1.0,0.0,9,2,B10,2,1,1,1,1,1,1,1
50.4,16.272676485446393,33,67,1.4,0.5477225575051661,9,2,A15,2,1,1,3,5,2,2,0
48.0,0.0,48,48,1.0,0.0,29,3,C17,14,1,1,1,1,1,1,1
38.0,0.0,38,38,2.0,0.0,9,1,A4,3,2,1,1,1,1,1,1
42.4,8.905054744357274,33,55,1.6,0.5477225575051662,9,1,A15,2,1,1,1,5,4,2,1
62.0,0.0,62,62,1.0,0.0,29,1,A21,1,1,1,1,1,1,1,1
42.666666666666664,8.082903768654761,38,52,1.6666666666666667,0.5773502691896258,29,2,A18,2,1,1,2,3,3,1,1
41.0,9.273618495495704,28,50,1.75,0.5,29,1,A2,3,1,1,2,3,3,1,1
57.0,5.773502691896256,52,62,1.0,0.0,29,2,B14,2,1,1,1,3,3,2,1
58.4,16.25730604989646,43,82,1.4,0.5477225575051661,29,1,A11,3,1,1,1,5,1,1,0
48.8,12.96919426949878,43,72,1.8,0.4472135954999579,29,1,A2,3,1,1,1,5,1,1,0
38.0,0.0,38,38,2.0,0.0,29,2,B25,6,1,1,1,2,1,1,1
61.0,1.4142135623730951,60,62,1.0,0.0,29,1,A14,2,1,1,1,2,2,1,1
42.8,22.47665455533808,28,82,1.8,0.4472135954999579,29,1,A1,3,1,1,1,5,4,2,0
47.75,23.66960075708925,28,82,1.75,0.5,29,1,A1,3,1,1,1,4,2,1,1
59.0,5.70087712549569,52,67,1.0,0.0,29,2,B10,2,1,1,1,5,3,2,0
39.4,13.501851724856111,23,55,1.4,0.5477225575051662,9,3,C2,2,1,1,1,5,5,2,1
52.6,13.612494260788504,43,72,1.6,0.5477225575051662,46,1,A2,3,1,1,1,5,1,1,1
42.8,17.253985046939157,28,72,1.8,0.4472135954999579,9,1,A1,3,1,1,1,5,4,2,1
52.6,13.612494260788504,43,72,1.6,0.5477225575051662,16,1,A3,3,1,1,1,5,1,1,1
46.0,13.856406460551018,38,62,1.6666666666666667,0.5773502691896258,46,2,A10,2,1,1,2,3,2,1,1
36.0,5.70087712549569,28,43,1.4,0.5477225575051661,29,4,P1,3,1,1,1,5,4,2,1
41.6,15.142654985173504,23,57,1.4,0.5477225575051661,29,3,B1,4,1,1,2,5,3,2,1
38.0,0.0,38,38,2.0,0.0,44,1,A12,2,1,1,1,1,1,1,1
40.5,3.5355339059327378,38,43,1.5,0.7071067811865476,29,1,A5,3,1,1,2,2,1,1,1
52.0,0.0,52,52,1.0,0.0,29,2,B4,10,1,1,1,1,1,1,1
36.0,5.70087712549569,28,43,2.0,0.0,29,1,A1,3,1,1,2,5,5,2,0
45.5,3.5355339059327378,43,48,1.0,0.0,29,3,C34,7,1,1,2,2,2,1,1
46.8,11.497825881443848,38,67,1.4,0.5477225575051661,29,1,P33,2,1,1,3,4,3,1,1
38.0,0.0,38,38,2.0,0.0,29,1,A4,3,2,1,1,1,1,1,1
34.666666666666664,13.316656236958783,26,50,1.6666666666666667,0.5773502691896257,9,3,A1,4,1,1,2,3,3,2,1
60.0,31.11269837220809,38,82,1.5,0.7071067811865476,9,1,A10,3,1,1,1,2,1,1,1
46.5,18.411952639521967,28,72,1.75,0.5,9,1,A2,3,1,1,1,3,2,1,1
52.0,0.0,52,52,1.0,0.0,9,2,B5,14,2,1,1,2,2,2,1
44.2,15.754364474646383,28,62,1.6,0.5477225575051662,9,1,A1,3,1,1,1,5,3,2,1
38.0,0.0,38,38,2.0,0.0,9,2,B17,6,2,1,1,1,1,1,1
34.4,10.7144761887831,20,48,1.8,0.4472135954999579,9,3,B23,7,1,1,2,4,3,2,1
46.4,7.668115805072326,38,52,1.4,0.5477225575051661,9,2,B3,12,1,1,1,4,3,2,1
35.5,10.606601717798211,28,43,1.5,0.7071067811865476,29,3,C12,14,1,1,2,2,1,1,1
46.0,7.211102550927978,38,52,1.6666666666666667,0.5773502691896257,29,2,A30,1,1,1,2,3,3,1,1
33.0,0.0,33,33,2.0,0.0,29,1,A16,1,1,1,2,2,2,1,1
48.0,0.0,48,48,1.0,0.0,29,3,C18,9,1,1,1,2,2,1,1
35.5,3.5355339059327378,33,38,1.5,0.7071067811865476,29,4,P1,3,1,1,1,2,2,1,1
28.0,0.0,28,28,2.0,0.0,29,4,P60,14,1,1,1,1,1,1,1
38.0,10.0,28,48,1.4,0.5477225575051662,29,4,P14,2,1,1,1,5,2,2,0
45.0,24.041630560342615,28,62,1.5,0.7071067811865476,29,1,A11,3,1,1,2,2,2,2,1
30.5,5.0,28,38,1.75,0.5,29,1,A1,8,1,1,2,2,2,2,1
34.0,5.477225575051661,28,43,1.8,0.4472135954999579,29,4,P47,14,2,1,1,5,4,2,1
47.5,6.363961030678928,43,52,1.5,0.7071067811865476,29,1,A5,2,1,1,2,2,2,1,1
43.6,16.622274212634082,28,67,1.6,0.5477225575051661,29,4,A41,2,1,1,4,5,5,2,0
47.5,6.363961030678928,43,52,1.5,0.7071067811865476,29,1,A2,3,1,1,2,2,2,1,1
27.0,1.4142135623730951,26,28,2.0,0.0,29,3,C42,4,1,1,1,2,2,2,1
47.6,11.193748255164577,38,62,1.6,0.5477225575051662,29,1,A12,2,1,1,2,5,4,1,1
50.4,13.86722755275906,33,62,1.4,0.5477225575051661,29,1,A11,3,1,1,2,5,4,2,0
46.25,18.30072858294627,28,62,1.5,0.5773502691896257,28,1,A8,3,1,1,2,3,2,2,1
38.0,7.0710678118654755,28,43,2.0,0.0,9,1,A13,3,1,1,1,5,2,1,0
42.0,5.477225575051661,33,48,1.2,0.4472135954999579,29,4,P24,9,2,1,1,5,3,2,1
54.6,20.851858430365382,38,82,1.6,0.5477225575051661,9,1,A3,3,1,1,2,5,2,2,1
46.4,10.310189135025604,33,57,1.2,0.4472135954999579,29,2,B1,2,1,1,2,5,5,2,1
43.0,7.0710678118654755,33,48,1.4,0.5477225575051662,29,3,A4,2,1,1,3,5,5,2,0
52.5,13.435028842544405,43,62,1.5,0.7071067811865476,29,1,A11,3,1,1,1,2,1,1,1
48.0,0.0,48,48,1.0,0.0,29,3,C9,6,1,1,1,1,1,1,1
41.5,10.754843869934453,28,52,1.5,0.5773502691896257,29,3,C41,14,1,1,1,4,3,2,1
54.0,5.196152422706632,48,57,1.0,0.0,44,2,B1,2,1,1,2,3,3,2,1
52.2,8.228000972289687,38,57,1.2,0.4472135954999579,29,2,B16,2,1,1,1,5,5,1,1
52.4,9.50263121456368,38,62,1.0,0.0,29,2,A31,9,1,1,4,5,3,2,1
36.0,6.708203932499369,33,48,1.8,0.4472135954999579,29,3,C6,6,1,1,1,2,2,1,1
53.6,5.856620185738528,48,62,1.0,0.0,29,3,B13,12,1,1,2,5,4,2,1
50.0,16.97056274847714,38,62,1.5,0.7071067811865476,29,1,A31,3,2,1,1,2,2,1,1
45.0,16.990193249832878,28,62,1.5,0.5773502691896257,29,3,A21,1,1,1,3,4,4,2,1
31.75,2.5000000000000004,28,33,2.0,0.0,9,1,A15,14,2,1,2,4,2,2,1
42.0,8.215838362577491,28,48,1.2,0.4472135954999579,29,3,C1,14,1,1,1,5,4,2,0
45.0,12.727922061357855,28,57,1.5,0.5773502691896257,29,1,A42,6,1,1,2,4,2,2,1
47.6,16.056151469141042,33,67,1.4,0.5477225575051661,29,4,B10,2,1,1,2,5,5,2,1
50.6,11.781341180018511,38,62,1.4,0.5477225575051661,29,1,A14,3,1,1,1,5,3,2,0
47.8,13.700364958642524,38,72,1.8,0.4472135954999579,29,1,A5,3,1,1,1,4,2,1,1
51.0,5.196152422706632,48,57,1.0,0.0,29,3,C17,6,1,1,1,3,3,2,1
37.0,8.215838362577493,28,48,1.6,0.5477225575051661,9,3,C2,2,1,1,1,5,3,2,1
46.8,9.20326029187483,38,62,1.4,0.5477225575051661,9,1,A21,1,1,1,2,5,5,1,0
38.0,3.5355339059327378,33,43,2.0,0.0,29,1,A12,3,1,1,1,5,4,2,0
40.8,11.691877522451218,28,57,1.4,0.5477225575051661,29,3,B27,2,2,1,3,5,2,2,1
35.8,16.02186006679624,23,62,1.8,0.4472135954999579,29,1,P5,3,1,1,2,4,3,2,1
44.6,8.648699324175862,33,52,1.6,0.5477225575051661,9,2,A36,1,1,1,2,5,4,1,1
47.8,13.700364958642526,38,72,1.8,0.4472135954999579,46,1,A2,3,1,1,1,4,1,1,0
67.0,0.0,67,67,1.0,0.0,29,2,B10,2,1,1,1,1,1,1,1
39.333333333333336,12.055427546683417,28,52,1.3333333333333333,0.5773502691896257,29,3,C29,6,2,1,2,3,3,1,1
54.0,2.7386127875258315,52,57,1.0,0.0,9,2,B1,3,1,1,1,5,5,2,0
49.0,5.196152422706632,43,52,1.3333333333333333,0.5773502691896258,29,2,B11,2,1,1,1,3,3,1,1
39.666666666666664,10.408329997330664,28,48,1.6666666666666667,0.5773502691896258,9,1,A1,3,1,1,2,3,3,1,1
45.0,24.041630560342615,28,62,1.5,0.7071067811865476,9,1,A1,3,1,1,1,2,2,1,1
46.0,14.730919862656236,33,62,1.6666666666666667,0.5773502691896257,29,1,A15,1,1,1,1,3,3,2,1
57.2,8.955445270895243,43,67,1.2,0.4472135954999579,24,2,B11,2,1,1,1,5,2,1,0
23.0,0.0,23,23,2.0,0.0,29,4,P20,7,1,1,1,1,1,1,1
54.5,3.5355339059327378,52,57,1.0,0.0,9,2,B16,3,1,1,1,2,2,2,1
49.2,6.260990336999412,38,52,1.2,0.4472135954999579,29,2,B3,2,1,1,1,5,5,2,0
38.0,0.0,38,38,1.0,0.0,29,4,P1,3,1,1,1,1,1,1,1
43.6,19.907285098676816,23,67,1.6,0.5477225575051661,9,2,A12,2,1,1,3,5,4,2,1
44.6,9.20869154657707,38,57,1.6,0.5477225575051662,9,2,A33,1,1,1,2,5,5,1,1
47.4,11.73882447266335,33,62,1.4,0.5477225575051662,29,2,B16,12,1,1,2,4,3,2,1
56.0,12.0,38,62,1.25,0.5,24,1,A22,4,1,1,1,3,2,1,1
50.0,2.0,48,52,1.0,0.0,29,3,C29,6,1,1,1,3,3,2,1
39.0,15.620499351813308,20,57,1.6,0.5477225575051661,10,3,A4,14,2,1,2,5,4,2,1
43.8,12.96919426949878,38,67,1.8,0.4472135954999579,29,2,B28,6,1,1,1,4,3,2,1
33.0,0.0,33,33,2.0,0.0,46,1,A15,14,2,1,1,1,1,1,1
39.25,10.30776406404415,28,48,1.5,0.5773502691896257,9,1,A1,1,1,1,2,4,4,1,1
36.0,7.582875444051551,28,43,1.4,0.5477225575051661,29,4,C41,9,1,1,2,5,4,2,0
46.6,15.05988047761336,28,62,1.6,0.5477225575051662,29,1,A1,3,1,1,1,5,2,2,0
48.2,3.3466401061363023,43,52,1.0,0.0,29,3,C12,14,1,1,1,5,4,2,0
55.0,24.041630560342615,38,72,1.0,0.0,41,1,A3,3,1,1,2,2,2,2,1
57.2,10.73312629199899,38,62,1.2,0.4472135954999579,29,1,A17,2,1,1,2,4,3,2,1
45.6,10.99090533122727,38,62,1.6,0.5477225575051662,24,2,A12,2,2,1,2,5,5,2,1
43.8,9.391485505499118,28,52,1.4,0.5477225575051662,9,3,B11,7,1,1,2,5,4,1,0
56.25,20.039544239661073,38,82,1.5,0.5773502691896257,9,1,A38,3,1,1,1,4,2,2,1
38.0,11.726039399558577,23,48,1.4,0.5477225575051661,9,3,C18,9,1,1,1,4,3,1,1
57.0,0.0,57,57,1.0,0.0,24,2,B27,2,1,1,1,2,2,1,1
47.6,5.727128425310541,38,52,1.2,0.4472135954999579,29,2,B4,6,1,1,2,5,4,2,0
41.8,12.6372465355393,23,57,1.4,0.5477225575051661,29,4,A2,3,1,1,3,5,2,2,1
46.0,12.12435565298214,33,57,1.3333333333333333,0.5773502691896258,29,2,B1,4,1,1,3,3,2,1,1
43.8,10.986355173577817,33,62,1.6,0.5477225575051661,29,1,A2,3,1,1,2,5,2,2,0
44.0,4.183300132670378,38,48,1.4,0.5477225575051662,29,3,B11,2,1,1,2,5,3,1,0
28.0,0.0,28,28,2.0,0.0,29,3,C30,2,2,1,1,1,1,1,1
45.0,9.899494936611664,38,52,1.5,0.7071067811865476,29,2,B16,6,1,1,1,2,2,2,1
39.8,12.597618822618822,33,62,1.8,0.4472135954999579,29,1,A15,14,1,1,3,5,3,2,1
56.0,8.981462390204985,43,62,1.25,0.5,29,2,B11,2,1,1,1,4,2,2,1
49.6,13.867227552759058,38,67,1.4,0.5477225575051661,29,2,B10,2,1,1,2,5,3,2,0
55.0,24.041630560342615,38,72,1.0,0.0,41,1,A3,3,1,1,2,2,2,2,1
33.6,11.148990985734988,23,48,1.6,0.5477225575051661,29,3,C1,4,2,1,1,5,4,2,1
42.8,11.300442469213316,33,62,1.8,0.4472135954999579,9,1,A15,1,2,1,2,5,3,2,0
40.5,3.5355339059327378,38,43,2.0,0.0,9,1,A28,1,1,1,2,2,2,2,1
33.0,7.905694150420948,23,43,1.8,0.4472135954999579,29,3,C11,2,1,1,1,5,5,2,1
43.6,15.043270920913445,28,62,1.6,0.5477225575051662,9,1,A13,1,1,1,2,5,3,1,1
48.0,0.0,48,48,1.0,0.0,9,3,C17,4,1,1,1,3,3,1,1
50.2,7.155417527999327,38,57,1.2,0.4472135954999579,9,2,B1,4,1,1,1,5,4,2,0
44.8,16.39207125411551,28,72,1.6,0.5477225575051662,29,1,A2,3,1,1,3,5,2,1,1
40.5,2.88675134594813,38,43,2.0,0.0,9,1,A10,3,1,1,1,4,2,1,1
46.6,16.93517050401324,28,67,1.6,0.5477225575051661,27,2,B10,9,2,1,2,5,4,2,0
43.0,0.0,43,43,1.0,0.0,9,3,C2,12,1,1,1,1,1,1,1
35.8,16.783920876839236,23,62,1.6,0.5477225575051662,29,4,P9,4,2,1,2,4,2,2,0
57.0,0.0,57,57,1.0,0.0,29,2,B27,2,1,1,1,1,1,1,1
45.0,9.899494936611664,38,52,1.5,0.7071067811865476,9,1,A4,3,1,1,2,2,2,2,1
37.8,8.955445270895243,28,52,1.6,0.5477225575051661,29,4,B7,2,2,1,2,5,4,2,1
39.8,12.19426094521517,28,57,1.6,0.5477225575051661,29,3,A2,14,1,1,3,5,4,2,1
28.0,0.0,28,28,2.0,0.0,29,3,C1,4,2,1,1,1,1,1,1
47.6,13.145341380123988,38,62,1.6,0.5477225575051661,29,2,B15,9,1,1,2,4,4,2,1
45.6,11.545561917897285,33,62,1.6,0.5477225575051661,29,1,A15,1,1,1,2,5,5,2,1
28.0,0.0,28,28,2.0,0.0,29,3,C1,4,2,1,1,1,1,1,1
